# Genome	Order	Family	Subfamily	Genus	Class	Virus Name	GenBank Accession Number	RefSeq Accession Number	Accession number used	Sequence description	Host
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Habenaria mosaic virus	AB818538	NC_021786	AB818538	Habenaria mosaic virus genomic RNA, complete genome, isolate: Ha-1.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Hardenbergia mosaic virus	HQ161081	NC_015394	HQ161081	Hardenbergia mosaic virus isolate HarMV-57.2, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Hippeastrum mosaic virus	JQ395040	NC_017967	JQ395040	Hippeastrum mosaic virus isolate Marijiniup 1, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Impatiens flower break potyvirus	KU981084	NC_030236	KU981084	Impatiens flower break potyvirus isolate Asan, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Iris severe mosaic virus	KT692938	NC_029076	KT692938	Iris severe mosaic virus isolate BJ, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Japanese yam mosaic virus	AB027007	NC_000947	AB027007	Japanese yam mosaic virus genomic RNA, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Japanese yam mosaic virus	AB016500		AB016500	Japanese yam mosaic virus gene for polyprotein, complete cds.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Jasmine virus T (Jasmine ringspot virus)	KT222674	NC_029051	KT222674	Jasmine ringspot virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Johnsongrass mosaic virus	Z26920	NC_003606	Z26920	Johnson grass mosaic virus gene for protease 1 and 3, helper component 6K protein, coat protein, nuclear inclusion proteins.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Keunjorong mosaic virus	JF838187	NC_016159	JF838187	Keunjorong mosaic virus isolate Cheongwon, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Konjac mosaic virus	AB219545	NC_007913	AB219545	Konjac mosaic virus genomic RNA, complete genome, isolate: KoMV-F.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Leek yellow stripe virus	AJ307057	NC_004011	AJ307057	Leek yellow stripe potyvirus genomic RNA for viral polyprotein, isolate Yuhang GYH.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Lettuce Italian necrotic virus	KP769852	NC_027706	KP769852	Lettuce italian necrotic virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Lettuce mosaic virus	X97704		X97704	Lettuce mosaic virus (strain O) mRNA for polyprotein.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Lettuce mosaic virus	X97705	NC_003605	X97705	Lettuce mosaic virus (strain E) mRNA for polyprotein.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Lily mottle virus	AJ564636	NC_005288	AJ564636	Lily mottle virus gene for polyprotein, genomic RNA, isolate Sb.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Lupinus mosaic virus	EU847625	NC_014898	EU847625	Lupine mosaic virus isolate LU2, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Maize dwarf mosaic virus	AJ001691	NC_003377	AJ001691	Maize dwarf mosaic virus RNA, complete sequence.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Moroccan watermelon mosaic virus	EF579955	NC_009995	EF579955	Moroccan watermelon mosaic virus isolate TN05-76, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Narcissus degeneration virus	AM182028	NC_008824	AM182028	Narcissus degeneration virus complete genome, isolate Zhangzhou.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Narcissus late season yellows virus	JQ326210		JQ326210	Narcissus late season yellows virus isolate Zhangzhou, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Narcissus late season yellows virus	KC691259	NC_023628	KC691259	Narcissus late season yellows virus isolate Marijiniup8, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Narcissus yellow stripe virus	AM158908	NC_011541	AM158908	Narcissus yellow stripe virus 1 gene for polyprotein, genomic RNA.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Onion yellow dwarf virus	AJ510223	NC_005029	AJ510223	Onion yellow dwarf virus gene for polyprotein, genomic RNA, isolate Yuhang.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Ornithogalum mosaic virus	JQ807995		JQ807995	Ornithogalum mosaic virus isolate SW3.1, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Ornithogalum mosaic virus	JQ807997	NC_019409	JQ807997	Ornithogalum mosaic virus isolate KP, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Panax virus Y	GQ916624	NC_014252	GQ916624	Panax virus Y, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Papaya leaf distortion mosaic virus	AB088221		AB088221	Papaya leaf distortion mosaic virus genomic RNA, complete genome, strain: P.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Papaya leaf distortion mosaic virus	BD171712	NC_005028	BD171712	Full-length genome RNA of papaya leaf distortion mosaic virus.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Papaya ringspot virus	AY010722		AY010722	Papaya ringspot virus strain W, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Papaya ringspot virus	AY027810		AY027810	Papaya ringspot virus W isolate CI, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Papaya ringspot virus	X67673	NC_001785	X67673	Papaya ringspot Virus complete genomic RNA.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Passion fruit woodiness virus	HQ122652	NC_014790	HQ122652	Passion fruit woodiness virus isolate PWV-MU2, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Pea seed-borne mosaic virus	D10930	NC_001671	D10930	Pea seed-borne mosaic virus gene for polyprotein, complete cds.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Peace lily mosaic virus	DQ851494		DQ851494	Peace lily mosaic virus isolate Haiphong, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Peanut mottle virus	AF023848	NC_002600	AF023848	Peanut mottle virus strain M, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Pennisetum mosaic virus	AY642590	NC_007147	AY642590	Pennisetum mosaic virus isolate B, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Pepper mottle virus	AF501591		AF501591	Pepper mottle virus Florida, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Pepper mottle virus	M96425	NC_001517	M96425	Pepper mottle virus complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Pepper severe mosaic virus	AM181350	NC_008393	AM181350	Pepper severe mosaic virus complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Pepper veinal mottle virus	DQ645484	NC_011918	DQ645484	Pepper veinal mottle virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Pepper yellow mosaic virus	AB541985	NC_014327	AB541985	Pepper yellow mosaic virus RNA, complete genome, strain: DF.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Peru tomato mosaic virus	AJ437280	NC_004573	AJ437280	Peru tomato mosaic virus complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Peru tomato mosaic virus	AJ516010		AJ516010	Peru tomato virus gene for polyprotein, genomic RNA, isolate PPK11.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Plum pox virus	AJ243957		AJ243957	Plum pox virus strain M, complete genome, isolate PS.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Plum pox virus	AM157175		AM157175	Plum pox virus (strain El Amar), complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Plum pox virus	AY912055		AY912055	Plum pox virus isolate W3174, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Plum pox virus	D13751	NC_001445	D13751	Plum pox virus genomic RNA, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Plum pox virus	JQ794501		JQ794501	Plum pox virus strain PPV-Rec isolate BOR-3, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Plum pox virus	KJ787006		KJ787006	Plum pox virus isolate Volk143, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Plum pox virus	X16415		X16415	Plum pox virus RNA genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Pokeweed mosaic virus	JQ609095	NC_018872	JQ609095	Pokeweed mosaic virus isolate PkMV-PA, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Pokeweed mosaic virus	JX291161		JX291161	Pokeweed mosaic virus isolate MS-FR03 polyprotein gene, complete cds.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Potato virus A	AF543212		AF543212	Potato virus A isolate U infectious clone 1, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Potato virus A	AJ131403		AJ131403	Potato virus A RNA complete genome, isolate TamMV.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Potato virus A	AJ296311	NC_004039	AJ296311	Potato A potyvirus mRNA for polyprotein.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Potato virus V	AJ243766	NC_004010	AJ243766	Potato virus V mRNA for polyprotein, isolate DV 42.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Potato virus Y	AJ889867		AJ889867	Potato virus Y strain Wilga 156 complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Potato virus Y	AJ890348		AJ890348	Potato virus Y strain C gene for polyprotein, genomic RNA, isolate Adgen.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Potato virus Y	AY166866		AY166866	Potato virus Y strain NTN isolate Tu 660, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Potato virus Y	U09509		U09509	Potato virus Y common strain, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Potato virus Y	X12456	NC_001616	X12456	Potatovirus Y strain N genomic RNA.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Potato virus Y	X97895		X97895	Potato virus Y genes encoding viral polyprotein.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Scallion mosaic virus	AJ316084	NC_003399	AJ316084	Scallion mosaic virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Shallot yellow stripe virus	AJ865076	NC_007433	AJ865076	Shallot yellow stripe virus complete genome, isolate ZQ2.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Sorghum mosaic virus	AJ310197	NC_004035	AJ310197	Sorghum mosaic virus genomic RNA for polyprotein.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Soybean mosaic virus	AJ507388		AJ507388	Soybean mosaic virus gene for polyprotein, genomic RNA, strain P.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Soybean mosaic virus	D00507	NC_002634	D00507	Soybean mosaic virus N genomic RNA, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Sugarcane mosaic virus	AJ297628	NC_003398	AJ297628	Sugarcane mosaic virus genomic RNA, isolate from maize in China, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Sunflower chlorotic mottle virus	GU181199	NC_014038	GU181199	Sunflower chlorotic mottle virus strain Common, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Sunflower mild mosaic virus	JQ350738	NC_021065	JQ350738	Sunflower mild mosaic virus isolate Entre Rios, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Sweet potato feathery mottle virus	D86371	NC_001841	D86371	Sweet potato feathery mottle virus genomic RNA, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Sweet potato latent virus	KC443039	NC_020896	KC443039	Sweet potato latent virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Sweet potato virus 2	JN613807	NC_017970	JN613807	Sweet potato virus 2 isolate GWB-2, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Sweet potato virus C	AB509453		AB509453	Sweet potato feathery mottle virus genomic RNA, complete genome, isolate: Bungo.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Sweet potato virus C	GU207957	NC_014742	GU207957	Sweet potato virus C, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Sweet potato virus G	JN613805		JN613805	Sweet potato virus G isolate GWB-G, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Sweet potato virus G	JQ824374	NC_018093	JQ824374	Sweet potato virus G isolate Jesus Maria, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Tamarillo leaf malformation virus	KM523548	NC_026615	KM523548	Tamarillo leaf malformation virus isolate A, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Telosma mosaic virus	DQ851493	NC_009742	DQ851493	Telosma mosaic virus isolate Hanoi, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Thunberg fritillary mosaic virus	AJ851866	NC_007180	AJ851866	Thunberg fritillary virus complete genome, isolate Ningbo.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Tobacco etch virus	M11458	NC_001555	M11458	Tobacco etch virus (highly aphid transmissible (HAT)) complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Tobacco vein banding mosaic virus	EF219408	NC_009994	EF219408	Tobacco vein banding mosaic virus isolate YND, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Tobacco vein mottling virus	X04083	NC_001768	X04083	Tobacco vein mottling virus (TVMV) RNA genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Tomato necrotic stunt virus	JQ314463	NC_017824	JQ314463	Tomato necrotic stunt virus strain MX9354, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Turnip mosaic virus	AF169561	NC_002509	AF169561	Turnip mosaic virus strain UK1, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Vanilla distortion mosaic virus	KF906523	NC_025250	KF906523	Vanilla distortion mosaic virus isolate VDMV-Cor, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Verbena virus Y	EU564817	NC_010735	EU564817	Verbena virus Y isolate Michigan, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Watermelon mosaic virus	AY437609	NC_006262	AY437609	Watermelon mosaic virus strain WMV-Fr, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Wild potato mosaic virus	AJ437279	NC_004426	AJ437279	Wild potato mosaic virus complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Wild tomato mosaic virus	DQ851495	NC_009744	DQ851495	Wild tomato mosaic virus isolate Laichau, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Wisteria vein mosaic virus	AY656816	NC_007216	AY656816	Wisteria vein mosaic virus isolate Beijing, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Yam mild mosaic virus	JX470965	NC_019412	JX470965	Yam mild mosaic virus from Brazil, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Yam mosaic virus	U42596	NC_004752	U42596	Yam mosaic virus genome, complete sequence.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Yambean mosaic virus	JN190431	NC_016441	JN190431	Yam bean mosaic virus isolate SR, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Zantedeschia mild mosaic virus	AY626825	NC_011560	AY626825	Zantedeschia mild mosaic virus strain TW, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Zea mosaic virus (Iranian johnsongrass mosaic virus)	JQ692088	NC_018833	JQ692088	Iranian johnsongrass mosaic virus isolate Shz, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Zucchini tigre mosaic virus	KC345605		KC345605	Zucchini tigre mosaic virus isolate Q10, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Zucchini tigre mosaic virus	KC345607	NC_023175	KC345607	Zucchini tigre mosaic virus isolate Re01-25, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Zucchini yellow mosaic virus	AF127929	NC_003224	AF127929	Zucchini yellow mosaic virus isolate TW-TN3 complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Potyvirus	Potyviridae	Zucchini yellow mosaic virus	AJ307036		AJ307036	Zucchini yellow mosaic virus gene for polyprotein, genomic RNA, isolate CU.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Rymovirus	Potyviridae	Agropyron mosaic virus	AY623626	NC_005903	AY623626	Agropyron mosaic virus strain ND402, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Rymovirus	Potyviridae	Hordeum mosaic virus	AY623627	NC_005904	AY623627	Hordeum mosaic virus strain ATCC PV81, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Rymovirus	Potyviridae	Ryegrass mosaic virus	Y09854	NC_001814	Y09854	Ryegrass mosaic virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Tritimovirus	Potyviridae	Brome streak mosaic virus	Z48506	NC_003501	Z48506	Brome streak mosaic rymovirus polyprotein RNA.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Tritimovirus	Potyviridae	Oat necrotic mottle virus	AY377938	NC_005136	AY377938	Oat necrotic mottle virus isolate Type-NE, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Tritimovirus	Potyviridae	Tall oatgrass mosaic virus	KF260962	NC_022745	KF260962	Tall oatgrass mosaic virus isolate Benesov, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Tritimovirus	Potyviridae	Wheat eqlid mosaic virus	EF608612	NC_009805	EF608612	Wheat eqlid mosaic virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Tritimovirus	Potyviridae	Wheat streak mosaic virus	AF057533	NC_001886	AF057533	Wheat streak mosaic virus strain Sidney 81, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Tritimovirus	Potyviridae	Yellow oat-grass mosaic virus	KF984546	NC_024471	KF984546	Yellow oat-grass mosaic virus isolate YOgMV-Sb, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Unassigned	Potyviridae	Pecan mosaic-associated virus	KT633868	NC_030293	KT633868	Pecan mosaic-associated virus isolate LA, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Unassigned	Potyviridae	Rose yellow mosaic virus	JF280796	NC_019031	JF280796	Rose yellow mosaic virus isolate Minnesota polyprotein gene, complete cds.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Unassigned	Potyviridae	Tobacco mosqueado virus	KT834407	NC_030118	KT834407	Tobacco mosqueado virus isolate RS-01, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Potyviridae		Unassigned	Potyviridae	Wild onion symptomless virus	LC159494	NC_030391	LC159494	Wild onion symptomless virus gene for polyprotein, complete cds, isolate: TUR256-1.	plants
IV_+ssRNAviruses	Unassigned	Togaviridae		Rubivirus	Rubiviridae	Rubella virus	M15240	NC_001545	M15240	Rubella virus strain F-therin, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Sobemoviridae		Polemovirus	Sobemoviridae	Poinsettia latent virus	AJ867490	NC_011543	AJ867490	Poinsettia latent virus ORF 1, ORF-2, ORF-3 and cp gene for coat protein, genomic RNA.	plants
IV_+ssRNAviruses	Unassigned	Sobemoviridae		Sobemovirus	Sobemoviridae	Artemisia virus A	JN620802	NC_017914	JN620802	Artemisia virus A, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Sobemoviridae		Sobemovirus	Sobemoviridae	Blueberry shoestring virus	LC081344	NC_029578	LC081344	Blueberry shoestring virus genomic RNA, polyprotein, strain: BSSV.	plants
IV_+ssRNAviruses	Unassigned	Sobemoviridae		Sobemovirus	Sobemoviridae	Cocksfoot mottle virus	Z48630	NC_002618	Z48630	Cocksfoot Mottle Virus genes for polyprotein, RNA dependent RNA polymerase and coat protein.	plants
IV_+ssRNAviruses	Unassigned	Sobemoviridae		Sobemovirus	Sobemoviridae	Cymbidium chlorotic mosaic virus	LC019764	NC_027123	LC019764	Cymbidium chlorotic mosaic virus genomic RNA, complete genome, isolate: Cym92-20.	plants
IV_+ssRNAviruses	Unassigned	Sobemoviridae		Sobemovirus	Sobemoviridae	Imperata yellow mottle virus	AM990928	NC_011536	AM990928	Imperata yellow mottle virus ORF1, ORF2a, ORF2b and ORF4, genomic RNA.	plants
IV_+ssRNAviruses	Unassigned	Sobemoviridae		Sobemovirus	Sobemoviridae	Lucerne transient streak virus	JQ782213	NC_001696	JQ782213	Lucerne transient streak virus isolate LTSV-Can, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Sobemoviridae		Sobemovirus	Sobemoviridae	Papaya lethal yellowing virus	JX123318	NC_018449	JX123318	Papaya lethal yellowing virus isolate 26, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Sobemoviridae		Sobemovirus	Sobemoviridae	Rice yellow mottle virus	AJ608206	NC_001575	AJ608206	Rice yellow mottle virus complete genome, isolate CI4.	plants
IV_+ssRNAviruses	Unassigned	Sobemoviridae		Sobemovirus	Sobemoviridae	Rottboellia yellow mottle virus	KC577469	NC_027198	KC577469	Rottboellia yellow mottle virus culture-collection DSM:PV-0496, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Sobemoviridae		Sobemovirus	Sobemoviridae	Ryegrass mottle virus	EF091714	NC_003747	EF091714	Ryegrass mottle virus isolate MAFF. No. 307043 from Japan, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Sobemoviridae		Sobemovirus	Sobemoviridae	Sesbania mosaic virus	AY004291	NC_002568	AY004291	Sesbania mosaic virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Sobemoviridae		Sobemovirus	Sobemoviridae	Solanum nodiflorum mottle virus	KC577470	NC_033706	KC577470	Solanum nodiflorum mottle virus culture-collection ATCC:PV-491, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Sobemoviridae		Sobemovirus	Sobemoviridae	Southern bean mosaic virus	DQ875594	NC_004060	DQ875594	Southern bean mosaic virus isolate Sao Paulo, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Sobemoviridae		Sobemovirus	Sobemoviridae	Southern cowpea mosaic virus	M23021	NC_001625	M23021	Southern cowpea mosaic virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Sobemoviridae		Sobemovirus	Sobemoviridae	Sowbane mosaic virus	AM940437	NC_011187	AM940437	Rubus chlorotic mottle virus complete genome, genomic RNA.	plants
IV_+ssRNAviruses	Unassigned	Sobemoviridae		Sobemovirus	Sobemoviridae	Soybean yellow common mosaic virus	JF495127	NC_016033	JF495127	Soybean yellow common mosaic virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Sobemoviridae		Sobemovirus	Sobemoviridae	Subterranean clover mottle virus	AF208001	NC_004346	AF208001	Subterranean clover mottle virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Sobemoviridae		Sobemovirus	Sobemoviridae	Turnip rosette virus	KC778720	NC_004553	KC778720	Turnip rosette virus isolate TRoV-1, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Sobemoviridae		Sobemovirus	Sobemoviridae	Velvet tobacco mottle virus	HM754263	NC_014509	HM754263	Velvet tobacco mottle virus strain K1, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Solinviviridae		Invictavirus	Solinviviridae	Solenopsis invicta virus 3	FJ528584	NC_012531	FJ528584	Solenopsis invicta virus 3 isolate DM, complete genome.	invertebrates
IV_+ssRNAviruses	Unassigned	Solinviviridae		Nyfulvavirus	Solinviviridae	Nylanderia fulva virus 1	KX024775	NC_030651	KX024775	Nylanderia fulva virus 1 isolate Florida initial polyprotein gene, complete cds.	invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Aura virus	AF126284	NC_003900	AF126284	Aura virus polyprotein 1 and polyprotein 2 genes, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Barmah Forest virus	U73745	NC_001786	U73745	Barmah Forest virus strain BH2193, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Bebaru virus	HM147985	NC_016962	HM147985	Bebaru virus, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Cabassou virus (Venezuelan equine encephalitis virus)	AF075259		AF075259	Venezuelan equine encephalitis virus strain Cabassou CaAr 508, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Chikungunya virus	AF369024	NC_004162	AF369024	Chikungunya virus strain S27-African prototype, complete genome.	vertebrates, invertebrates
