# Genome	Order	Family	Subfamily	Genus	Class	Virus Name	GenBank Accession Number	RefSeq Accession Number	Accession number used	Sequence description	Host
III_dsRNAviruses	Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Reoviridae-Orbivirus	Umatilla virus	HQ842619, HQ842620, HQ842621, HQ842622, HQ842623, HQ842624, HQ842625, HQ842626, HQ842627, HQ842628	NC_024503, NC_024504, NC_024505, NC_024506, NC_024507, NC_024508, NC_024509, NC_024510, NC_024499, NC_024500	HQ842619, HQ842620, HQ842621, HQ842622, HQ842623, HQ842624, HQ842625, HQ842626, HQ842627, HQ842628	Umatilla virus isolate USA1969/01 segment 1, complete sequence., Umatilla virus isolate USA1969/01 segment 2, complete sequence., Umatilla virus isolate USA1969/01 segment 3, complete sequence., Umatilla virus isolate USA1969/01 segment 4, complete sequence., Umatilla virus isolate USA1969/01 segment 5, complete sequence., Umatilla virus isolate USA1969/01 segment 6, complete sequence., Umatilla virus isolate USA1969/01 segment 7, complete sequence., Umatilla virus isolate USA1969/01 segment 8, complete sequence., Umatilla virus isolate USA1969/01 segment 9, complete sequence., Umatilla virus isolate USA1969/01 segment 10, complete sequence.	vertebrates, invertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Reoviridae-Orbivirus	Wad Medani virus	KP268804, KP268805, KP268806, KP268807, KP268808, KP268809, KP268810, KP268811, KP268812, KP268813	NC_027533, NC_027539, NC_027540, NC_027541, NC_027542, NC_027543, NC_027544, NC_027545, NC_027546, NC_027547	KP268804, KP268805, KP268806, KP268807, KP268808, KP268809, KP268810, KP268811, KP268812, KP268813	Wad Medani virus isolate SUD1952/01 segment 1 RNA-dependent RNA polymerase (VP1) gene, complete cds., Wad Medani virus isolate SUD1952/01 segment 2 inner core protein (VP2) gene, complete cds., Wad Medani virus isolate SUD1952/01 segment 3 capping enzyme (VP3) gene, complete cds., Wad Medani virus isolate SUD1952/01 segment 4 outer capsid protein (VP4) gene, complete cds., Wad Medani virus isolate SUD1952/01 segment 5 tubule protein (NS1) gene, complete cds., Wad Medani virus isolate SUD1952/01 segment 6 outer capsid protein 2 (VP5) gene, complete cds., Wad Medani virus isolate SUD1952/01 segment 7 viral inclusion body protein (NS2) gene, complete cds., Wad Medani virus isolate SUD1952/01 segment 8 major core protein (VP7) gene, complete cds., Wad Medani virus isolate SUD1952/01 segment 9 helicase (VP6) and NS4 protein (NS4) genes, complete cds., Wad Medani virus isolate SUD1952/01 segment 10 NS3 protein (NS3) and NS3a protein (NS3a) genes, complete cds.	invertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Reoviridae-Orbivirus	Wallal virus	KF234259, KF234260, KF234261, KF234262, KF234263, KF234264, KF234266, KF234265, KF234267, KF234268	NC_022553, NC_022554, NC_022555, NC_022560, NC_022556, NC_022561, NC_022562, NC_022557, NC_022558, NC_022559	KF234259, KF234260, KF234261, KF234262, KF234263, KF234264, KF234266, KF234265, KF234267, KF234268	Wallal virus isolate 927 segment 1, complete sequence., Wallal virus isolate 927 segment 2, complete sequence., Wallal virus isolate 927 segment 3, complete sequence., Wallal virus isolate 927 segment 4, complete sequence., Wallal virus isolate 927 segment 5, complete sequence., Wallal virus isolate 927 segment 6, complete sequence., Wallal virus isolate 927 segment 8, complete sequence., Wallal virus isolate 927 segment 7, complete sequence., Wallal virus isolate 927 segment 9, complete sequence., Wallal virus isolate 927 segment 10, complete sequence.	vertebrates, invertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Reoviridae-Orbivirus	Warrego virus	KJ495755, KJ495756, KJ495757, KJ495758, KJ495759, KJ495760, KJ495762, KJ495761, KJ495763, KJ495764		KJ495755, KJ495756, KJ495757, KJ495758, KJ495759, KJ495760, KJ495762, KJ495761, KJ495763, KJ495764	Warrego virus strain AUS1969/01 segment 1, complete sequence., Warrego virus strain AUS1969/01 segment 2, complete sequence., Warrego virus strain AUS1969/01 segment 3, complete sequence., Warrego virus strain AUS1969/01 segment 4, complete sequence., Warrego virus strain AUS1969/01 segment 5, complete sequence., Warrego virus strain AUS1969/01 segment 6, complete sequence., Warrego virus strain AUS1969/01 segment 7, complete sequence., Warrego virus strain AUS1969/01 segment 8, complete sequence., Warrego virus strain AUS1969/01 segment 9, complete sequence., Warrego virus strain AUS1969/01 segment 10, complete sequence.	vertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Reoviridae-Orbivirus	Yunnan orbivirus	AY701509, AY701510, AY701511, AY701512, AY701513, AY701514, AY701515, AY701516, AY701517, AY701518	NC_007656, NC_007657, NC_007658, NC_007659, NC_007660, NC_007661, NC_007662, NC_007663, NC_007664, NC_007665	AY701509, AY701510, AY701511, AY701512, AY701513, AY701514, AY701515, AY701516, AY701517, AY701518	Yunnan orbivirus segment 1, complete sequence., Yunnan orbivirus segment 2, complete sequence., Yunnan orbivirus segment 3, complete sequence., Yunnan orbivirus segment 4, complete sequence., Yunnan orbivirus segment 5, complete sequence., Yunnan orbivirus segment 6, complete sequence., Yunnan orbivirus segment 7, complete sequence., Yunnan orbivirus segment 8, complete sequence., Yunnan orbivirus segment 9, complete sequence., Yunnan orbivirus segment 10, complete sequence.	vertebrates, invertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Reoviridae-Orthoreovirus	Avian orthoreovirus	FR694191, FR694193, FR694192, FR694194, FR694195, FR694196, FR694197, FR694198, FR694199, FR694200	NC_015126, NC_015128, NC_015127, NC_015129, NC_015130, NC_015131, NC_015132, NC_015133, NC_015134, NC_015135	FR694191, FR694193, FR694192, FR694194, FR694195, FR694196, FR694197, FR694198, FR694199, FR694200	Avian orthoreovirus segment L1, strain AVS-B, genomic RNA., Avian orthoreovirus segment L3, strain AVS-B, genomic RNA., Avian orthoreovirus segment L2, strain AVS-B, genomic RNA., Avian orthoreovirus segment M1, strain AVS-B, genomic RNA., Avian orthoreovirus segment M2, strain AVS-B, genomic RNA., Avian orthoreovirus segment M3, strain AVS-B, genomic RNA., Avian orthoreovirus segment S1, strain AVS-B, genomic RNA., Avian orthoreovirus segment S2, strain AVS-B, genomic RNA., Avian orthoreovirus segment S3, strain AVS-B, genomic RNA., Avian orthoreovirus segment S4, strain AVS-B, genomic RNA.	vertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Reoviridae-Orthoreovirus	Baboon orthoreovirus	HQ847903, HQ847904, HQ847905, HQ847906, HQ847907, HQ847908, AF059719, AF059723, AF059727, AF406787	NC_015877, NC_015878, NC_015879, NC_015880, NC_015881, NC_015882, NC_015883, NC_015884, NC_015886, NC_015885	HQ847903, HQ847904, HQ847905, HQ847906, HQ847907, HQ847908, AF059719, AF059723, AF059727, AF406787	Baboon orthoreovirus segment L1, complete sequence., Baboon orthoreovirus segment L2, complete sequence., Baboon orthoreovirus segment L3, complete sequence., Baboon orthoreovirus segment M1, complete sequence., Baboon orthoreovirus segment M2, complete sequence., Baboon orthoreovirus segment M3, complete sequence., Baboon reovirus segment S1 major inner capsid protein sigma 1 gene, complete cds., Baboon reovirus segment S2 major outer capsid protein sigma 2 gene, complete cds., Baboon reovirus segment S3 nonstructural protein sigma NS gene, complete cds., Baboon reovirus segment S4, complete sequence.	vertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Reoviridae-Orthoreovirus	Broome virus	GQ258977, GQ258978, GQ258979, GQ258980, GQ258981, GQ258982, GQ258983, GQ258984, GQ258985, GQ258986	NC_014236, NC_014237, NC_014238, NC_014239, NC_014240, NC_014241, NC_014242, NC_014243, NC_014244, NC_014245	GQ258977, GQ258978, GQ258979, GQ258980, GQ258981, GQ258982, GQ258983, GQ258984, GQ258985, GQ258986	Broome virus segment L1, complete sequence., Broome virus segment L2, complete sequence., Broome virus segment L3, complete sequence., Broome virus segment M1, complete sequence., Broome virus segment M2, complete sequence., Broome virus segment M3, complete sequence., Broome virus segment S1, complete sequence., Broome virus segment S2, complete sequence., Broome virus segment S3, complete sequence., Broome virus segment S4, complete sequence.	vertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Reoviridae-Orthoreovirus	Cangyuan orthoreovirus	KM382261, KM382259, KM382260, KM382262, KM382263, KM382264, KM382265, KM382266, KM382268, KM382267	NC_025803, NC_025801, NC_025802, NC_025804, NC_025808, NC_025805, NC_025806, NC_025809, NC_025810, NC_025807	KM382261, KM382259, KM382260, KM382262, KM382263, KM382264, KM382265, KM382266, KM382268, KM382267	Cangyuan orthoreovirus strain Cangyuan segment L3, complete sequence., Cangyuan orthoreovirus strain Cangyuan segment L1, complete sequence., Cangyuan orthoreovirus strain Cangyuan segment L2, complete sequence., Cangyuan orthoreovirus strain Cangyuan segment M1, complete sequence., Cangyuan orthoreovirus strain Cangyuan segment M2, complete sequence., Cangyuan orthoreovirus strain Cangyuan segment M3, complete sequence., Cangyuan orthoreovirus strain Cangyuan segment S1, complete sequence., Cangyuan orthoreovirus strain Cangyuan segment S2, complete sequence., Cangyuan orthoreovirus strain Cangyuan segment S4, complete sequence., Cangyuan orthoreovirus strain Cangyuan segment S3, complete sequence.	vertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Reoviridae-Orthoreovirus	Mahlapitsi virus	KU198602, KU198603, KU198604, KU198605, KU198606, KU198607, KU198608, KU198609, KU198610, KU198611	NC_029917, NC_029911, NC_029912, NC_029913, NC_029918, NC_029914, NC_029915, NC_029919, NC_029916, NC_029920	KU198602, KU198603, KU198604, KU198605, KU198606, KU198607, KU198608, KU198609, KU198610, KU198611	Mahlapitsi virus isolate 2511 segment L1, complete sequence., Mahlapitsi virus isolate 2511 segment L2, complete sequence., Mahlapitsi virus isolate 2511 segment L3, complete sequence., Mahlapitsi virus isolate 2511 segment M1, complete sequence., Mahlapitsi virus isolate 2511 segment M2, complete sequence., Mahlapitsi virus isolate 2511 segment M3, complete sequence., Mahlapitsi virus isolate 2511 segment S1, complete sequence., Mahlapitsi virus isolate 2511 segment S2, complete sequence., Mahlapitsi virus isolate 2511 segment S3, complete sequence., Mahlapitsi virus isolate 2511 segment S4, complete sequence.	vertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Reoviridae-Orthoreovirus	Mammalian orthoreovirus	GQ468270, GQ468267, GQ468266, GQ468268, GQ468271, GQ468269, GQ468272, GQ468273, GQ468274, GQ468275	NC_013229, NC_013226, NC_013225, NC_013227, NC_013230, NC_013228, NC_013231, NC_013232, NC_013233, NC_013234	GQ468270, GQ468267, GQ468266, GQ468268, GQ468271, GQ468269, GQ468272, GQ468273, GQ468274, GQ468275	Mammalian orthoreovirus 3 isolate MPC/04 lambda-1 protein (L3) gene, complete cds., Mammalian orthoreovirus 3 isolate MPC/04 lambda-2 protein (L2) gene, complete cds., Mammalian orthoreovirus 3 isolate MPC/04 lambda-3 protein (L1) gene, complete cds., Mammalian orthoreovirus 3 isolate MPC/04 mu-2 protein (M1) gene, complete cds., Mammalian orthoreovirus 3 isolate MPC/04 mu-NS protein (M3) gene, complete cds., Mammalian orthoreovirus 3 isolate MPC/04 mu-1 protein (M2) gene, complete cds., Mammalian orthoreovirus 3 isolate MPC/04 sigma-1 protein (S1) gene, complete cds., Mammalian orthoreovirus 3 isolate MPC/04 sigma-2 protein (S2) gene, complete cds., Mammalian orthoreovirus 3 isolate MPC/04 sigma-NS protein (S3) gene, complete cds., Mammalian orthoreovirus 3 isolate MPC/04 sigma-3 protein (S4) gene, complete cds.	vertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Reoviridae-Orthoreovirus	Melaka orthoreovirus	JF342662, JF342660, JF342661, JF342663, JF342664, JF342665, EF026043, EF026044, EF026045, EF026046	NC_020440, NC_020439, NC_020447, NC_020441, NC_020442, NC_020443, NC_020448, NC_020444, NC_020445, NC_020446	JF342662, JF342660, JF342661, JF342663, JF342664, JF342665, EF026043, EF026044, EF026045, EF026046	Melaka orthoreovirus segment L3, complete sequence., Melaka orthoreovirus segment L1, complete sequence., Melaka orthoreovirus segment L2, complete sequence., Melaka orthoreovirus segment M1, complete sequence., Melaka orthoreovirus segment M2, complete sequence., Melaka orthoreovirus segment M3, complete sequence., Melaka orthoreovirus segment S1, complete sequence., Melaka orthoreovirus segment S2, complete sequence., Melaka orthoreovirus segment S3, complete sequence., Melaka orthoreovirus segment S4, complete sequence.	vertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Reoviridae-Orthoreovirus	Nelson Bay orthoreovirus	JF342668, JF342666, JF342667, JF342669, JF342670, JF342671, AY357730, AY357731, AY357732, AY357733		JF342668, JF342666, JF342667, JF342669, JF342670, JF342671, AY357730, AY357731, AY357732, AY357733	Pulau reovirus segment L3, complete sequence., Pulau reovirus segment L1, complete sequence., Pulau reovirus segment L2, complete sequence., Pulau reovirus segment M1, complete sequence., Pulau reovirus segment M2, complete sequence., Pulau reovirus segment M3, complete sequence., Pulau reovirus segment S1, complete sequence., Pulau reovirus segment S2, complete sequence., Pulau reovirus segment S3, complete sequence., Pulau reovirus segment S4, complete sequence.	vertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Reoviridae-Orthoreovirus	Piscine orthoreovirus	KC795566, KC795567, KC795565, KC795570, KC795568, KC795569, KC795572, KC795573, KC795571, KC795574		KC795566, KC795567, KC795565, KC795570, KC795568, KC795569, KC795572, KC795573, KC795571, KC795574	Piscine reovirus isolate CGA280-05 core turret protein mRNA, complete cds., Piscine reovirus isolate CGA280-05 core RNA-dependent RNA polymerase mRNA, complete cds., Piscine reovirus isolate CGA280-05 core shell protein mRNA, complete cds., Piscine reovirus isolate CGA280-05 non-structural protein mRNA, complete cds., Piscine reovirus isolate CGA280-05 core NTPase mRNA, complete cds., Piscine reovirus isolate CGA280-05 outer shell protein mRNA, complete cds., Piscine reovirus isolate CGA280-05 core clamp protein mRNA, complete cds., Piscine reovirus isolate CGA280-05 non-structural RNA protein mRNA, complete cds., Piscine reovirus isolate CGA280-05 outer clamp protein and non-structural protein genes, complete cds., Piscine reovirus isolate CGA280-05 outer fiber protein mRNA, complete cds.	vertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Reoviridae-Orthoreovirus	Piscine orthoreovirus	KR337474, KR337473, KR337475, KR337478, KR337476, KR337477, KR337480, KR337481, KR337479, KR337482		KR337474, KR337473, KR337475, KR337478, KR337476, KR337477, KR337480, KR337481, KR337479, KR337482	Piscine reovirus isolate 050607 segment L2 lambda 2 protein gene, complete cds., Piscine reovirus isolate 050607 segment L1 lambda 3 protein gene, complete cds., Piscine reovirus isolate 050607 segment L3 lambda 1 protein gene, complete cds., Piscine reovirus isolate 050607 segment M3 mu NS protein gene, complete cds., Piscine reovirus isolate 050607 segment M1 mu 2 protein gene, complete cds., Piscine reovirus isolate 050607 segment M2 mu 1 protein gene, complete cds., Piscine reovirus isolate 050607 segment S2 sigma 2 protein gene, complete cds., Piscine reovirus isolate 050607 segment S3 sigma NS protein gene, complete cds., Piscine reovirus isolate 050607 segment S1 sigma 3 protein and p13 protein genes, complete cds., Piscine reovirus isolate 050607 segment S4 sigma 1 protein gene, complete cds.	vertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Reoviridae-Orthoreovirus	Reptilian orthoreovirus	KC852153, KC852155, KC852154, KC852158, KC852156, KC852157, KC852161, KC852159, KC852160, KC852162	NC_023813, NC_023814, NC_023819, NC_023816, NC_023815, NC_023820, NC_023822, NC_023821, NC_023817, NC_023818	KC852153, KC852155, KC852154, KC852158, KC852156, KC852157, KC852161, KC852159, KC852160, KC852162	Bush viper reovirus segment L1, complete sequence., Bush viper reovirus segment L2, complete sequence., Bush viper reovirus segment L3, complete sequence., Bush viper reovirus segment M1, complete sequence., Bush viper reovirus segment M2, complete sequence., Bush viper reovirus segment M3, complete sequence., Bush viper reovirus segment S1, complete sequence., Bush viper reovirus segment S2, complete sequence., Bush viper reovirus segment S3, complete sequence., Bush viper reovirus segment S4, complete sequence.	vertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Spinareovirinae	Oryzavirus	Reoviridae-Oryzavirus	Rice ragged stunt virus	AF020334, U66714, AF020335, AF020336, U33633, AF020337, U66713, L46682, U66712, L38899	NC_003749, NC_003771, NC_003750, NC_003751, NC_003759, NC_003752, NC_003770, NC_003758, NC_003769, NC_003757	AF020334, U66714, AF020335, AF020336, U33633, AF020337, U66713, L46682, U66712, L38899	Rice ragged stunt virus segment S1 P1 gene, complete cds., Rice ragged stunt virus RNA-dependent RNA polymerase and P4b genes, complete cds., Rice ragged stunt virus segment S2 P2 gene, complete cds., Rice ragged stunt virus segment S3 major core capsid protein gene, complete cds., Rice ragged stunt virus minor structural protein gene, complete cds., Rice ragged stunt virus segment S6 P6 gene, complete cds., Rice ragged stunt virus non-structural protein Pns7 gene, complete cds., Rice ragged stunt virus autocatalytic protease precurser gene, complete cds., Rice ragged stunt virus non-structural protein Pns10 gene, complete cds., Rice ragged stunt virus (isolate from Thailand) segment S9 38 kDa spike protein gene, complete cds.	invertebrates, plants
III_dsRNAviruses	Unassigned	Reoviridae	Sedoreovirinae	Phytoreovirus	Reoviridae-Phytoreovirus	Homalodisca vitripennis reovirus	FJ497789, FJ497790, FJ497791, FJ497792, FJ497793, FJ497795, FJ497794, FJ497796, FJ497799, FJ497798, FJ497797, FJ497800	NC_012535, NC_012536, NC_012537, NC_012538, NC_012539, NC_012541, NC_012540, NC_012542, NC_012545, NC_012544, NC_012543, NC_012546	FJ497789, FJ497790, FJ497791, FJ497792, FJ497793, FJ497795, FJ497794, FJ497796, FJ497799, FJ497798, FJ497797, FJ497800	Homalodisca vitripennis reovirus isolate Fillmore segment S1, complete sequence., Homalodisca vitripennis reovirus isolate Fillmore segment S2, complete sequence., Homalodisca vitripennis reovirus isolate Fillmore segment S3, complete sequence., Homalodisca vitripennis reovirus isolate Fillmore segment S4, complete sequence., Homalodisca vitripennis reovirus isolate Fillmore segment S5, complete sequence., Homalodisca vitripennis reovirus isolate Fillmore segment S7, complete sequence., Homalodisca vitripennis reovirus isolate Fillmore segment S6, complete sequence., Homalodisca vitripennis reovirus isolate Fillmore segment S8, complete sequence., Homalodisca vitripennis reovirus isolate Fillmore segment S11, complete sequence., Homalodisca vitripennis reovirus isolate Fillmore segment S10, complete sequence., Homalodisca vitripennis reovirus isolate Fillmore segment S9, complete sequence., Homalodisca vitripennis reovirus isolate Fillmore segment S12, complete sequence.	invertebrates, plants
III_dsRNAviruses	Unassigned	Reoviridae	Sedoreovirinae	Phytoreovirus	Reoviridae-Phytoreovirus	Rice dwarf virus	U73201, U73202, U72757, U36563, U36562, U36564, U36402, U36565, U36566, U36567, U36569, U36568	NC_003773, NC_003774, NC_003772, NC_003762, NC_003761, NC_003763, NC_003760, NC_003764, NC_003765, NC_003766, NC_003768, NC_003767	U73201, U73202, U72757, U36563, U36562, U36564, U36402, U36565, U36566, U36567, U36569, U36568	Rice dwarf virus segment 1 RNA-dependent RNA polymerase gene, complete cds., Rice dwarf virus segment 2 RNA binding protein, complete cds., Rice dwarf virus major core protein gene, complete cds., Rice dwarf virus structural protein mRNA, complete cds., Rice dwarf virus zinc-finger mRNA, complete cds., Rice dwarf virus nonstructural protein mRNA, complete cds., Rice dwarf virus minor core protein mRNA, complete cds., Rice dwarf virus coat protein mRNA, complete cds., Rice dwarf virus nonstructural protein mRNA, complete cds., Rice dwarf virus nonstructural protein mRNA, complete cds., Rice dwarf virus nonstructural protein mRNA, complete cds., Rice dwarf virus nonstructural protein mRNA, complete cds.	invertebrates, plants
III_dsRNAviruses	Unassigned	Reoviridae	Sedoreovirinae	Phytoreovirus	Reoviridae-Phytoreovirus	Rice gall dwarf virus	AB254451, D86439, D13774, AB254452, D76429, AB254454, AB254453, D13410, D01047, D13411, AB030009, AB254455	NC_009248, NC_009244, NC_009243, NC_009249, NC_009247, NC_009251, NC_009250, NC_009241, NC_009246, NC_009242, NC_009245, NC_009252	AB254451, D86439, D13774, AB254452, D76429, AB254454, AB254453, D13410, D01047, D13411, AB030009, AB254455	Rice gall dwarf virus genomic RNA, segment S1, complete sequence., Rice gall dwarf virus genomic RNA, segment S2, complete sequence., Rice gall dwarf virus genomic RNA, segment S3, complete sequence, encoding 116K major core capsid protein., Rice gall dwarf virus genomic RNA, segment S4, complete sequence., Rice gall dwarf virus genomic RNA, segment S5, complete sequence., Rice gall dwarf virus genomic RNA, segment S7, complete sequence., Rice gall dwarf virus genomic RNA, segment S6, complete sequence., Rice gall dwarf virus genomic RNA, segment S8, complete sequence, encoding 47K outer capsid protein., Rice gall dwarf virus genomic RNA, segment S9, complete sequence., Rice gall dwarf virus genomic RNA, segment S10, complete sequence, encoding 36K protein., Rice gall dwarf virus genomic RNA, segment S11, complete sequence., Rice gall dwarf virus genomic RNA, segment S12, complete sequence.	invertebrates, plants
III_dsRNAviruses	Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Reoviridae-Rotavirus	Adult diarrheal rotavirus strain J19	DQ113897, DQ113898, DQ113899, DQ113900, DQ113901, DQ113902, DQ113903, DQ113904, DQ113905, DQ113906, DQ113907	NC_007548, NC_007549, NC_007550, NC_007551, NC_007552, NC_007553, NC_007554, NC_007555, NC_007556, NC_007557, NC_007558	DQ113897, DQ113898, DQ113899, DQ113900, DQ113901, DQ113902, DQ113903, DQ113904, DQ113905, DQ113906, DQ113907	Adult diarrheal rotavirus strain J19 VP1 gene, complete cds., Adult diarrheal rotavirus strain J19 VP2 gene, complete cds., Adult diarrheal rotavirus strain J19 VP4 gene, complete cds., Adult diarrheal rotavirus strain J19 VP3 gene, complete cds., Adult diarrheal rotavirus strain J19 NSP1 gene, complete cds., Adult diarrheal rotavirus strain J19 VP6 gene, complete cds., Adult diarrheal rotavirus strain J19 NSP2 gene, complete cds., Adult diarrheal rotavirus strain J19 NSP3 gene, complete cds., Adult diarrheal rotavirus strain J19 VP7 gene, complete cds., Adult diarrheal rotavirus strain J19 NSP4 gene, complete cds., Adult diarrheal rotavirus strain J19 NSP5 gene, complete cds.	vertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Reoviridae-Rotavirus	Rotavirus A	DQ838640, DQ838635, DQ838645, DQ841262, DQ838599, DQ838650, DQ838610, DQ838620, DQ838615, DQ838625, DQ838630	NC_011507, NC_011506, NC_011508, NC_011510, NC_011500, NC_011509, NC_011501, NC_011503, NC_011502, NC_011504, NC_011505	DQ838640, DQ838635, DQ838645, DQ841262, DQ838599, DQ838650, DQ838610, DQ838620, DQ838615, DQ838625, DQ838630	Rotavirus A strain RVA/Simian-tc/ZAF/SA11-H96/1958/G3P5B[2] RNA-dependent RNA polymerase protein VP1 (VP1) gene, complete cds., Rotavirus A strain RVA/Simian-tc/ZAF/SA11-H96/1958/G3P5B[2] core capsid protein VP2 (VP2) gene, complete cds., Rotavirus A strain RVA/Simian-tc/ZAF/SA11-H96/1958/G3P5B[2] RNA capping protein VP3 (VP3) gene, complete cds., Rotavirus A strain RVA/Simian-tc/ZAF/SA11-H96/1958/G3P5B[2] outer capsid spike protein VP4 (VP4) gene, complete cds., Rotavirus A strain RVA/Simian-tc/ZAF/SA11-H96/1958/G3P5B[2] interferon antagonist protein NSP1 (NSP1) gene, complete cds., Rotavirus A strain RVA/Simian-tc/ZAF/SA11-H96/1958/G3P5B[2] inner capsid protein VP6 (VP6) gene, complete cds., Rotavirus A strain RVA/Simian-tc/ZAF/SA11-H96/1958/G3P5B[2] translation effector protein NSP3 (NSP3) gene, complete cds., Rotavirus A strain RVA/Simian-tc/ZAF/SA11-H96/1958/G3P5B[2] capsid glycoprotein VP7 (VP7) gene, complete cds., Rotavirus A strain RVA/Simian-tc/ZAF/SA11-H96/1958/G3P5B[2] viroplasm RNA-binding protein NSP2 (NSP2) gene, complete cds., Rotavirus A strain RVA/Simian-tc/ZAF/SA11-H96/1958/G3P5B[2] assembly protein NSP4 (NSP4) gene, complete cds., Rotavirus A strain RVA/Simian-tc/ZAF/SA11-H96/1958/G3P5B[2] phosphoprotein NSP5 (NSP5) and nonstructural protein NSP6 (NSP6) genes, complete cds.	vertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Reoviridae-Rotavirus	Rotavirus B (Human rotavirus B)	EU490415, AY238390, EU490418, AY238388, AY238391, AY238389, AY238392, AY238393, AY238385, AY238384, AY238394	NC_021541, NC_021545, NC_021551, NC_021543, NC_021546, NC_021544, NC_021547, NC_021548, NC_021542, NC_021550, NC_021549	EU490415, AY238390, EU490418, AY238388, AY238391, AY238389, AY238392, AY238393, AY238385, AY238384, AY238394	Human rotavirus B strain Bang373 RNA dependent RNA polymerase (VP1) mRNA, complete cds., Human rotavirus B strain Bang373 inner capsid protein (VP2) gene, complete cds., Human rotavirus B strain Bang373 VP3 (VP3) mRNA, complete cds., Human rotavirus B strain Bang373 outer capsid protein (VP4) gene, complete cds., Human rotavirus B strain Bang373 nonstructural protein 1-1 (NSP1-1), nonstructural protein 1-2 (NSP1-2), and nonstructural protein 1-3 (NSP1-3) genes, complete cds., Human rotavirus B strain Bang373 inner capsid protein (VP6) gene, complete cds., Human rotavirus B strain Bang373 nonstructural protein (NSP3) gene, complete cds., Human rotavirus B strain Bang373 nonstructural protein (NSP2) gene, complete cds., Human rotavirus B strain Bang373 outer capsid protein (VP7) gene, complete cds., Human rotavirus B strain Bang373 nonstructural protein (NSP4) gene, complete cds., Human rotavirus B strain Bang373 nonstructural protein (NSP5) gene, complete cds.	vertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Reoviridae-Rotavirus	Rotavirus C (Human rotavirus C)	AJ304859, AJ303139, X79442, X96697, X59843, AJ132203, AJ132204, X77257, AJ132205, M81488, X83967	NC_007547, NC_007546, NC_007572, NC_007574, NC_007570, NC_007543, NC_007544, NC_007571, NC_007545, NC_007569, NC_007573	AJ304859, AJ303139, X79442, X96697, X59843, AJ132203, AJ132204, X77257, AJ132205, M81488, X83967	Human rotavirus C VP1 gene for structural protein VP1, genomic RNA., Human rotavirus (group C / strain Bristol) VP2 gene for structural protein 2, genomic RNA., Human group C rotavirus (Bristol) VP4 gene., Human rotavirus group C mRNA for guanylyltransferase., Human rotavirus (group C / strain Bristol) mRNA for major inner capsid protein (VP6 gene)., Human rotavirus (group C / strain Bristol) NSP3 gene for non-structural protein 3, genomic RNA., Human rotavirus (group C / strain Bristol) NSP1 gene for non-structural protein 1 genomic RNA., Rotavirus group C VP7 gene (Bristol)., Human rotavirus (group C / strain Bristol) NSP2 gene for non-structural protein 2, genomic RNA., Rotavirus nonstructural protein RNA, complete cds., Human rotavirus RNA for NSP4 equivalent protein.	vertebrates
