# Genome	Order	Family	Subfamily	Genus	Class	Virus Name	GenBank Accession Number	RefSeq Accession Number	Accession number used	Sequence description	Host
II_ssDNAviruses	Unassigned	Genomoviridae		Gemykrogvirus	Genomoviridae	Caribou associated gemykrogvirus 1	KJ938717	NC_024909	KJ938717	Caribou feces-associated gemycircularvirus, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Genomoviridae		Gemykrogvirus	Genomoviridae	Sewage derived gemykrogvirus 1	KJ547634	NC_026144	KJ547634	Sewage-associated gemycircularvirus-4 isolate BS3913, complete sequence.	environment
II_ssDNAviruses	Unassigned	Genomoviridae		Gemykroznavirus	Genomoviridae	Rabbit associated gemykroznavirus 1	KF371631	NC_025729	KF371631	Faecal-associated gemycircularvirus 11, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Genomoviridae		Gemytondvirus	Genomoviridae	Ostrich associated gemytondvirus 1	KF371630	NC_025728	KF371630	Faecal-associated gemycircularvirus 12, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Genomoviridae		Gemyvongvirus	Genomoviridae	Human associated gemyvongvirus 1	KP974693	NC_028459	KP974693	Human plasma-associated gemycircularvirus isolate DB1, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Nanoviridae		Babuvirus	Nanoviridae	Abaca bunchy top virus	EF546813, EF546808, EF546810, EF546811, EF546809, EF546812	NC_010319, NC_010314, NC_010316, NC_010317, NC_010315, NC_010318	EF546813, EF546808, EF546810, EF546811, EF546809, EF546812	Abaca bunchy top virus isolate Q767 segment DNA-R, complete sequence., Abaca bunchy top virus isolate Q767 segment DNA-N, complete sequence., Abaca bunchy top virus isolate Q767 segment DNA-S, complete sequence., Abaca bunchy top virus isolate Q767 segment DNA-M, complete sequence., Abaca bunchy top virus isolate Q767 segment DNA-U3, complete sequence., Abaca bunchy top virus isolate Q767 segment DNA-C, complete sequence.	plants
II_ssDNAviruses	Unassigned	Nanoviridae		Babuvirus	Nanoviridae	Banana bunchy top virus	S56276, L41577, L41574, L41576, L41575, L41578	NC_003479, NC_003476, NC_003473, NC_003475, NC_003474, NC_003477	S56276, L41577, L41574, L41576, L41575, L41578	orf V1 {component 1} [banana bunchy top virus BBTV, Genomic, 1111 nt]., Banana bunchy top virus gene, complete cds., Banana bunchy top virus gene, complete cds., Banana bunchy top virus gene, TATA and polyA signals., Banana bunchy top virus gene, complete cds., Banana bunchy top virus gene, complete cds.	plants
II_ssDNAviruses	Unassigned	Nanoviridae		Babuvirus	Nanoviridae	Cardamom bushy dwarf virus	KF435147, JX867550, JX867546, KF435143, JX867540, JX569847, KF435145, KF435146, JX867548		KF435147, JX867550, JX867546, KF435143, JX867540, JX569847, KF435145, KF435146, JX867548	Cardamom bushy dwarf virus clone Fr-H9.2 segment DNA-U4, complete sequence., Cardamom bushy dwarf virus clone Fr-A1 replication initiation protein (Rep) gene, complete cds., Cardamom bushy dwarf virus clone Fr-NSP-1 nuclear shuttle protein (NSP) gene, complete cds., Cardamom bushy dwarf virus clone Fr-kpn3 segment DNA-U3, complete sequence., Cardamom bushy dwarf virus clone Fr-A6 coat protein (CP) gene, complete cds., Cardamom bushy dwarf virus clone Fr-60 segment M, complete sequence., Cardamom bushy dwarf virus clone Fr-S22 segment DNA-U1, complete sequence., Cardamom bushy dwarf virus clone Fr-B20 segment DNA-U2, complete sequence., Cardamom bushy dwarf virus clone Fr-CL-1 cell cycle link protein (CLINK) gene, complete cds.	plants
II_ssDNAviruses	Unassigned	Nanoviridae		Nanovirus	Nanoviridae	Black medic leaf roll virus	KC978950, KC978953, KC978954, KC978949, KC978951, KC978955, KC978952, KC978956		KC978950, KC978953, KC978954, KC978949, KC978951, KC978955, KC978952, KC978956	Black medic leafroll virus isolate Lerik-Xalifa_47 segment DNA-S, complete sequence., Black medic leafroll virus isolate Lerik-Xalifa_47 segment DNA-N, complete sequence., Black medic leafroll virus isolate Lerik-Xalifa_47 segment DNA-U1, complete sequence., Black medic leafroll virus isolate Lerik-Xalifa_47 segment DNA-R, complete sequence., Black medic leafroll virus isolate Lerik-Xalifa_47 segment DNA-C, complete sequence., Black medic leafroll virus isolate Lerik-Xalifa_47 segment DNA-U2, complete sequence., Black medic leafroll virus isolate Lerik-Xalifa_47 segment DNA-M, complete sequence., Black medic leafroll virus isolate Lerik-Xalifa_47 segment DNA-U4, complete sequence.	plants
II_ssDNAviruses	Unassigned	Nanoviridae		Nanovirus	Nanoviridae	Black medic leaf roll virus	KC978962, KC978959, KC978960, KC978963, KC978961, KC978958, KC978965, KC978964	NC_023301, NC_023304, NC_023300, NC_023306, NC_023305, NC_023299, NC_023302, NC_023307	KC978962, KC978959, KC978960, KC978963, KC978961, KC978958, KC978965, KC978964	Black medic leafroll virus isolate Bjuv_153 segment DNA-N, complete sequence., Black medic leafroll virus isolate Bjuv_153 segment DNA-S, complete sequence., Black medic leafroll virus isolate Bjuv_153 segment DNA-C, complete sequence., Black medic leafroll virus isolate Bjuv_153 segment DNA-U1, complete sequence., Black medic leafroll virus isolate Bjuv_153 segment DNA-M, complete sequence., Black medic leafroll virus isolate Bjuv_153 segment DNA-R, complete sequence., Black medic leafroll virus isolate Bjuv_153 segment DNA-U4, complete sequence., Black medic leafroll virus isolate Bjuv_153 segment DNA-U2, complete sequence.	plants
II_ssDNAviruses	Unassigned	Nanoviridae		Nanovirus	Nanoviridae	Faba bean necrotic stunt virus	GQ150778, GQ150780, GQ150779, GQ150785, GQ150783, GQ150784, GQ150782, GQ150781	NC_013094, NC_013096, NC_013095, NC_013101, NC_013099, NC_013100, NC_013098, NC_013097	GQ150778, GQ150780, GQ150779, GQ150785, GQ150783, GQ150784, GQ150782, GQ150781	Faba bean necrotic stunt virus isolate JKI-2000 segment DNA-R, complete sequence., Faba bean necrotic stunt virus isolate JKI-2000 segment DNA-C, complete sequence., Faba bean necrotic stunt virus isolate JKI-2000 segment DNA-S, complete sequence., Faba bean necrotic stunt virus isolate JKI-2000 segment DNA-U4, complete sequence., Faba bean necrotic stunt virus isolate JKI-2000 segment DNA-U1, complete sequence., Faba bean necrotic stunt virus isolate JKI-2000 segment DNA-U2, complete sequence., Faba bean necrotic stunt virus isolate JKI-2000 segment DNA-N, complete sequence., Faba bean necrotic stunt virus isolate JKI-2000 segment DNA-M, complete sequence.	plants
II_ssDNAviruses	Unassigned	Nanoviridae		Nanovirus	Nanoviridae	Faba bean necrotic yellows virus	AJ132184, AJ132183, AJ132180, AJ132179, AJ132181, AJ132182, AJ749902, AJ132186	NC_003564, NC_003563, NC_003560, NC_003559, NC_003561, NC_003562, NC_024457, NC_003566	AJ132184, AJ132183, AJ132180, AJ132179, AJ132181, AJ132182, AJ749902, AJ132186	faba bean necrotic yellows virus C6-Eg gene, isolate Egyptian EV1-93., faba bean necrotic yellows virus C5-Eg gene, isolate Egyptian EV1-93., faba bean necrotic yellows virus C2-Eg gene, isolate Egyptian EV1-93., faba bean necrotic yellows virus C10-Eg gene, isolate Egyptian EV1-93., faba bean necrotic yellows virus C3-Eg gene, isolate Egyptian EV1-93., faba bean necrotic yellows virus C4-Eg gene, isolate Egyptian EV1-93., Faba bean necrotic yellows virus segment DNA-U4, complete sequence., faba bean necrotic yellows virus C8-Eg gene, isolate Egyptian EV1-93.	plants
II_ssDNAviruses	Unassigned	Nanoviridae		Nanovirus	Nanoviridae	Faba bean yellow leaf virus	HE654123, HE654124, HE654127, HE654126, HE654129, HE654128, HE654125, HE654130		HE654123, HE654124, HE654127, HE654126, HE654129, HE654128, HE654125, HE654130	Faba bean yellow leaf virus M-Rep gene for master replication initiatior protein, segment DNA-R, isolate Eth-231., Faba bean yellow leaf virus CP gene for coat protein, segment DNA-S, isolate Eth-231., Faba bean yellow leaf virus NSP gene for nuclear shuttle protein, segment DNA-N, isolate Eth-231., Faba bean yellow leaf virus Clink gene for cell-cycle-link protein, segment DNA-C, isolate Eth-231., Faba bean yellow leaf virus ORF U2 gene for U2 protein, segment DNA-U2, isolate Eth-231., Faba bean yellow leaf virus ORF U1 gene for U1 protein, segment DNA-U1, isolate Eth-231., Faba bean yellow leaf virus MP gene for movement protein, segment DNA-M, isolate Eth-231., Faba bean yellow leaf virus ORF U4 gene for U4 protein, segment DNA-U4, isolate Eth-231.	plants
II_ssDNAviruses	Unassigned	Nanoviridae		Nanovirus	Nanoviridae	Milk vetch dwarf virus	AB027511, AB009046, AB255373, AB000923, AB000924, AB000927, AB000926, AB000925	NC_003648, NC_003646, NC_023626, NC_003641, NC_003642, NC_003645, NC_003644, NC_003643	AB027511, AB009046, AB255373, AB000923, AB000924, AB000927, AB000926, AB000925	Milk vetch dwarf virus Rep gene for replication initiator protein, complete cds., Milk vetch dwarf virus gene for capsid protein, complete cds., Milk vetch dwarf virus DNA, segment U4, complete sequence., Milk vetch dwarf virus genome segment 4 encoding viral non-structural protein, complete sequence., Milk vetch dwarf virus genome segment 5 encoding viral non-structural protein, complete sequence., Milk vetch dwarf virus genome segment 8 encoding viral non-structural protein, complete sequence., Milk vetch dwarf virus genome segment 7 encoding viral non-structural protein, complete sequence., Milk vetch dwarf virus genome segment 6 encoding viral non-structural protein, complete sequence.	plants
II_ssDNAviruses	Unassigned	Nanoviridae		Nanovirus	Nanoviridae	Pea necrotic yellow dwarf virus	GU553134, JN133282, JN133280, JN133281, JN133284, JN133279, JN133285, JN133283	NC_023154, NC_023159, NC_023158, NC_023156, NC_023157, NC_023155, NC_023161, NC_023160	GU553134, JN133282, JN133280, JN133281, JN133284, JN133279, JN133285, JN133283	Pea necrotic yellow dwarf virus isolate Drohndorf-15 segment DNA-R, complete sequence., Pea necrotic yellow dwarf virus segment DNA-N, complete sequence., Pea necrotic yellow dwarf virus segment DNA-C, complete sequence., Pea necrotic yellow dwarf virus segment DNA-M, complete sequence., Pea necrotic yellow dwarf virus segment DNA-U2, complete sequence., Pea necrotic yellow dwarf virus segment DNA-S, complete sequence., Pea necrotic yellow dwarf virus segment DNA-U4, complete sequence., Pea necrotic yellow dwarf virus segment DNA-U1, complete sequence.	plants
II_ssDNAviruses	Unassigned	Nanoviridae		Nanovirus	Nanoviridae	Pea yellow stunt virus	KC979054, KC979061, KC979058, KC979055, KC979057, KC979056, KC979059, KC979062	NC_023296, NC_023311, NC_023310, NC_023308, NC_023297, NC_023309, NC_023298, NC_023303	KC979054, KC979061, KC979058, KC979055, KC979057, KC979056, KC979059, KC979062	Pea yellow stunt virus segment DNA-R, complete sequence., Pea yellow stunt virus segment DNA-U4, complete sequence., Pea yellow stunt virus segment DNA-N, complete sequence., Pea yellow stunt virus segment DNA-S, complete sequence., Pea yellow stunt virus segment DNA-M, complete sequence., Pea yellow stunt virus segment DNA-C, complete sequence., Pea yellow stunt virus segment DNA-U2, complete sequence., Pea yellow stunt virus segment DNA-U1, complete sequence.	plants
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Ambidensovirus	Parvoviridae	Asteroid ambidensovirus 1 (Sea star-associated densovirus)	KM052275		KM052275	Sea star-associated densovirus structural protein and nonstructural protein genes, complete cds.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Ambidensovirus	Parvoviridae	Blattodean ambidensovirus 1 (Periplaneta fuliginosa densovirus)	AF192260	NC_000936	AF192260	Periplaneta fuliginosa densovirus, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Ambidensovirus	Parvoviridae	Blattodean ambidensovirus 2 (Blattella germanica densovirus 1)	AY189948	NC_005041	AY189948	Blattella germanica densovirus 1, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Ambidensovirus	Parvoviridae	Decapod ambidensovirus 1 (Cherax quadricarinatus densovirus)	KP410261	NC_026943	KP410261	Cherax quadricarinatus densovirus non-structural protein 3, non-structural protein 1 (NS1), non-structural protein 2 (NS2), and viral protein (VP) genes, complete cds.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Ambidensovirus	Parvoviridae	Diaphorina citri densovirus	KX165268	NC_030296	KX165268	Diaphorina citri densovirus, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Ambidensovirus	Parvoviridae	Diatraea saccharalis densovirus	AF036333	NC_001899	AF036333	Diatraea saccharalis densovirus complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Ambidensovirus	Parvoviridae	Dipteran ambidensovirus 1 (Culex pipiens densovirus)	FJ810126	NC_012685	FJ810126	Culex pipiens densovirus, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Ambidensovirus	Parvoviridae	Hemipteran ambidensovirus 1 (Planococcus citri densovirus)	AY032882	NC_004289	AY032882	Planococcus citri densovirus putative structural protein and putative nonstructural protein genes, complete cds.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Ambidensovirus	Parvoviridae	Hemipteran ambidensovirus 2 (Dysaphis plantaginea densovirus)	FJ040397	NC_034532	FJ040397	Dysaphis plantaginea densovirus isolate 2-11-2002 putative non-structural proteins, putative major structural protein, and putative structural protein genes, complete cds.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Ambidensovirus	Parvoviridae	Hemipteran ambidensovirus 3 (Myzus persicae densovirus)	AY148187	NC_005040	AY148187	Myzus persicae densovirus putative nonstructural protein NS-3, putative nonstructural protein NS-2, putative nonstructural protein NS-1, putative structural protein, and putative structural protein genes, complete cds.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Ambidensovirus	Parvoviridae	Hymenopteran ambidensovirus 1 (Solenopsis invicta densovirus)	KC991097	NC_022748	KC991097	Solenopsis invicta densovirus isolate SiDNV-Arg, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Ambidensovirus	Parvoviridae	Junonia coenia densovirus	S47266	NC_004284	S47266	orf1...orf4 [Junonia coenia densovirus JcDNV, Genomic Complete, 4 genes, 5908 nt].	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Ambidensovirus	Parvoviridae	Lepidopteran ambidensovirus 1 (Galleria mellonella densovirus)	L32896	NC_004286	L32896	Galleria mellonella densovirus non-structural protein (NS) and capsid protein (VP1,VP2,VP3,VP4) genes, complete cds.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Ambidensovirus	Parvoviridae	Mythimna loreyi densovirus	AY461507	NC_005341	AY461507	Mythimna loreyi densovirus, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Ambidensovirus	Parvoviridae	Orthopteran ambidensovirus 1 (Acheta domestica densovirus)	AX344110	NC_004290	AX344110	Sequence 65 from Patent WO0200924.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Ambidensovirus	Parvoviridae	Pseudoplusia includens densovirus	JX645046	NC_019492	JX645046	Pseudoplusia includens densovirus isolate IAF, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Brevidensovirus	Parvoviridae	Aedes aegypti densovirus 2	FJ360744	NC_012636	FJ360744	Aedes aegypti densovirus 2 strain 0814616, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Brevidensovirus	Parvoviridae	Dipteran brevidensovirus 1 (Anopheles gambiae densovirus)	EU233812	NC_011317	EU233812	Anopheles gambiae densonucleosis virus, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Brevidensovirus	Parvoviridae	Dipteran brevidensovirus 2 (Aedes albopictus densovirus 2)	X74945	NC_004285	X74945	Aedes albopictus densovirus 2 DNA.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Brevidensovirus	Parvoviridae	Mosquito densovirus BR/07	GU452720	NC_015115	GU452720	Mosquito densovirus BR/07, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Hepandensovirus	Parvoviridae	Decapod hepandensovirus 1 (Fenneropenaeus chinensis hepandensovirus)	GU371276	NC_014357	GU371276	Fenneropenaeus chinensis hepatopancreatic densovirus, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Hepandensovirus	Parvoviridae	Penaeus monodon hepandensovirus 1	DQ002873	NC_007218	DQ002873	Penaeus monodon hepandensovirus 1, complete sequence.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Hepandensovirus	Parvoviridae	Penaeus monodon hepandensovirus 4	FJ410797	NC_011545	FJ410797	Penaeus monodon hepandensovirus 4, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Iteradensovirus	Parvoviridae	Danaus plexippus plexippus iteravirus	KF963252	NC_023842	KF963252	Danaus plexippus plexippus iteravirus isolate Granby, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Iteradensovirus	Parvoviridae	Lepidopteran iteradensovirus 1 (Bombyx mori densovirus 5)	AB042597	NC_004287	AB042597	Bombyx mori densovirus 5 orf1, orf2, orf3, orf4 genes for nonstructural protein, capsid protein, complete cds.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Iteradensovirus	Parvoviridae	Lepidopteran iteradensovirus 2 (Casphalia extranea densovirus)	AF375296	NC_004288	AF375296	Casphalia extranea densovirus nonstructural protein 1 (NS1), nonstructural protein 2 (NS2), and viral protein 1-4 (VP) genes, complete cds.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Iteradensovirus	Parvoviridae	Lepidopteran iteradensovirus 3 (Dendrolimus punctatus densovirus)	AY665654	NC_006555	AY665654	Dendrolimus punctatus densovirus, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Iteradensovirus	Parvoviridae	Lepidopteran iteradensovirus 4 (Papilio polyxenes densovirus)	JX110122	NC_018450	JX110122	Papilio polyxenes densovirus isolate IAF, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Iteradensovirus	Parvoviridae	Lepidopteran iteradensovirus 5 (Helicoverpa armigera densovirus)	HQ613271	NC_015718	HQ613271	Helicoverpa armigera densovirus strain SDBH2010-1, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Iteradensovirus	Parvoviridae	Sibine fusca densovirus	JX020762	NC_018399	JX020762	Sibine fusca densovirus, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Penstyldensovirus	Parvoviridae	Decapod penstyldensovirus 1	AF218266	NC_002190	AF218266	Infectious hypodermal and hematopoietic necrosis virus, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Unassigned	Parvoviridae	Orthopteran densovirus 1 (Acheta domesticus mini ambidensovirus)	KF275669	NC_022564	KF275669	Acheta domesticus mini ambidensovirus isolate Kalamazoo, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Densovirinae	Unassigned	Parvoviridae	Parus major densovirus	KU727766	NC_031450	KU727766	Parus major densovirus isolate PmDNV-JL, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Amdoparvovirus	Parvoviridae	Carnivore amdoparvovirus 1 (Aleutian mink disease virus)	M20036	NC_001662	M20036	Aleutian mink disease parvovirus complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Amdoparvovirus	Parvoviridae	Carnivore amdoparvovirus 2 (Gray fox amdovirus)	JN202450		JN202450	Gray fox amdovirus NS1, NS2, NS3, VP1, and VP2 genes, complete cds.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Amdoparvovirus	Parvoviridae	Raccoon dog amdovirus	KJ396347	NC_025825	KJ396347	Raccoon dog amdovirus isolate HS-R NS1, NS2, NS3, VP1, and VP2 genes, complete cds.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Aveparvovirus	Parvoviridae	Chicken parvovirus ABU-P1	GU214704	NC_024452	GU214704	Chicken parvovirus ABU-P1, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Aveparvovirus	Parvoviridae	Galliform aveparvovirus 1 (Turkey parvovirus 260)	GU214706		GU214706	Turkey parvovirus 260, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Bat bocavirus	KT592508	NC_029300	KT592508	Bat bocavirus isolate YNJH, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Bocavirus gorilla/GBoV1/2009	HM145750	NC_014358	HM145750	Bocavirus gorilla/GBoV1/2009, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Carnivore bocaparvovirus 1 (Canine minute virus)	AF495467	NC_004442	AF495467	Minute virus of canines non structural protein 1, NP1, virus protein 1, and virus protein 2 genes, complete cds.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Carnivore bocaparvovirus 2 (Canine bocavirus 1)	JN648103	NC_020499	JN648103	Canine bocavirus 1 isolate Con-161, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Carnivore bocaparvovirus 3 (Feline bocavirus)	JQ692585	NC_017823	JQ692585	Feline bocavirus strain HK797F, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Feline bocavirus 2	KF792837	NC_022800	KF792837	Feline bocavirus 2 isolate POR1, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Human bocavirus 3	EU918736	NC_012564	EU918736	Human bocavirus 3 strain W471, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Human bocavirus 4 NI	FJ973561	NC_012729	FJ973561	Human bocavirus 4 NI strain HBoV4-NI-385, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Mink bocavirus	KU950356	NC_030873	KU950356	Mink bocavirus clone 1 non-structural protein 1 (NS1), non-capsid protein 1 (NP1), capsid protein 1 (VP1), and capsid protein 2 (VP2) genes, complete cds.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Pinniped bocaparvovirus 1 (California sea lion bocavirus 1)	JN420361		JN420361	California sea lion bocavirus 1 isolate 1153 NS1, NP, VP1, and VP2 genes, complete cds.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Pinniped bocaparvovirus 2 (California sea lion bocavirus 3)	JN420365		JN420365	California sea lion bocavirus 3 isolate 9805 NS1, NP, VP1, and VP2 genes, complete cds.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Porcine bocavirus	KF360033	NC_023673	KF360033	Porcine bocavirus isolate swBoV CH437, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Porcine bocavirus 1 pig/ZJD/China/2006	HM053693	NC_024453	HM053693	Porcine bocavirus 1 pig/ZJD/China/2006, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Porcine bocavirus 4-1	JF429835	NC_016032	JF429835	Porcine bocavirus 4-1 strain SH17N-1, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Porcine bocavirus 5/JS677	JN831651	NC_016647	JN831651	Porcine bocavirus 5/JS677, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Primate bocaparvovirus 1 (Human bocavirus)	DQ000496	NC_007455	DQ000496	Human bocavirus isolate st2, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Primate bocaparvovirus 2 (Human bocavirus 2c PK)	FJ170278	NC_012042	FJ170278	Human bocavirus 2c PK isolate PK-5510, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Rabbit bocaparvovirus	KP729195	NC_028973	KP729195	Rabbit bocaparvovirus strain LBoV 160/01/ITA, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Rat bocavirus	KT454512	NC_029133	KT454512	Rat bocavirus strain HK1S, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Rhinolophus sinicus bat bocaparvovirus	KU321655	NC_031695	KU321655	Rhinolophus sinicus bat bocaparvovirus strain str15, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Ungulate bocaparvovirus 1 (Bovine parvovirus)	M14363	NC_001540	M14363	Bovine parvovirus DNA, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Ungulate bocaparvovirus 3 (Bocavirus pig/SX/China/2010)	HQ223038		HQ223038	Bocavirus pig/SX/China/2010 NS1 (NS1), NP1 (NP1), VP1 (VP1), and VP2 (VP2) genes, complete cds.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Ungulate bocaparvovirus 5 (Porcine bocavirus 3)	JF429834	NC_016031	JF429834	Porcine bocavirus 3 strain SH20F, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Bocaparvovirus	Parvoviridae	Ungulate bocaparvovirus 6	KU172421	NC_030402	KU172421	Ungulate bocaparvovirus 6 strain Ungulate bocaparvovirus 6 strain USII/03, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Copiparvovirus	Parvoviridae	Ungulate copiparvovirus 1 (Bovine parvovirus - 2)	AF406966	NC_006259	AF406966	Bovine parvovirus 2 putative non-structural protein and putative capsid protein genes, complete cds.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Copiparvovirus	Parvoviridae	Ungulate copiparvovirus 2 (Porcine parvovirus 4)	GQ387499	NC_014665	GQ387499	Porcine parvovirus 4 clone 17 replicase, ORF3, and capsid genes, complete cds.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Dependoparvovirus	Parvoviridae	Adeno-associated virus - 1 (Adeno-associated dependoparvovirus A)	AF063497	NC_002077	AF063497	Adeno-associated virus 1, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Dependoparvovirus	Parvoviridae	Adeno-associated virus - 2	AF043303	NC_001401	AF043303	Adeno-associated virus 2, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Parvoviridae	Parvovirinae	Dependoparvovirus	Parvoviridae	Adeno-associated virus - 3	U48704	NC_001729	U48704	Adeno-associated virus 3 nonstructural protein and capsid protein genes, complete cds, and complete genome.	vertebrates
